# Number of sources: 18450
# RA (deg), Dec (deg), I (Jy), Q (Jy), U (Jy), V (Jy), Ref. freq. (Hz), Spectral index, Rotation measure (rad/m^2), FWHM major (arcsec), FWHM minor (arcsec), Position angle (deg)
 355.220642, -34.098450, 2.287662e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.404763e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.151062, -34.212677, 1.109123e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.200944e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.971497, -34.206486, 1.255875e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.651510e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.859924, -34.069946, 1.895132e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.270487e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.265015, -33.848682, 1.081022e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.185143e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.353241, -33.631809, 3.227974e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.605523e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.249756, -33.950012, 1.004919e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.100294e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.545685, -34.127151, 2.036114e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.874299e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.509033, -34.183983, 1.255462e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.616741e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.543274, -33.989655, 1.451592e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.366881e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.149353, -33.780388, 2.207357e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.624619e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.902008, -33.810989, 3.726500e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.021711e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.003326, -34.227245, 1.719050e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.093883e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.816223, -33.755135, 2.279595e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.475600e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.253754, -34.088470, 1.355337e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.572344e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.265869, -33.625263, 1.324151e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.860865e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.930359, -33.733883, 1.881754e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.234917e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.014221, -33.552471, 3.779728e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.314021e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.867920, -33.786743, 3.220985e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.045370e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.997192, -33.805252, 1.000105e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.443360e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.529663, -33.538185, 3.009212e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.276650e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.147186, -33.843189, 1.377746e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.886745e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.278015, -33.919369, 3.879111e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.474259e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.910400, -33.437675, 5.951892e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.800226e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.496033, -33.660301, 1.264753e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.193909, -33.577389, 1.346564e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.285908e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.524017, -33.481522, 2.437223e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.244803e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.623291, -33.750694, 4.034557e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.823300e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.444946, -33.514236, 1.248625e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.294793e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.168304, -33.560928, 1.324494e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.615836e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.286682, -33.488117, 2.106769e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.002381e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.627197, -33.575184, 1.879922e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.031795e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.080231, -33.584385, 9.591730e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.916300e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.375854, -33.318787, 7.019296e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.176785e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.529938, -33.397926, 5.578829e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.275624e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.760681, -33.700077, 1.547903e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.800774e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.108704, -33.682354, 5.374820e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.197125e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.040436, -33.611813, 1.837823e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.090741e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.105804, -33.275215, 6.878109e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 7.626877e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.508789, -33.609402, 6.711874e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.861915e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.940552, -33.064148, 1.636540e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.100574e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.708740, -33.331188, 3.317963e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.481847e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.667877, -33.093761, 1.292880e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.321421e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.651978, -33.188847, 1.718970e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.200118e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.426727, -33.453480, 2.542498e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.370544, -33.192528, 1.561248e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.665901e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.537933, -33.661083, 4.077835e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.956551e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.523224, -33.600468, 3.150792e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.667650e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.949371, -33.192932, 3.539985e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.596394e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.886108, -33.230644, 4.260693e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.008989e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.654297, -33.412991, 1.178940e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.039326e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.727539, -33.174503, 1.116480e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.573774e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.064423, -33.250183, 1.526717e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.090238e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.932465, -33.488407, 1.144693e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.132412e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.277100, -33.071266, 1.538249e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.273437e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.977356, -33.236988, 4.359319e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.715862e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.578674, -33.288776, 1.204088e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.067084e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.518250, -33.155071, 1.520856e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.001478e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.519745, -33.403759, 1.936343e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.918762e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.110260, -32.838020, 1.157234e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.229096e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.978394, -33.169823, 3.347748e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.292168e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.769836, -32.909634, 6.631660e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.052761e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.297882, -32.904861, 1.057749e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.848243e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.274017, -32.970390, 5.021675e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.032025e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.189209, -32.954769, 3.846213e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.502420e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.825348, -33.184856, 4.265587e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.355484e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.054443, -32.858994, 1.228542e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.610830e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.750580, -33.046223, 1.010089e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.211805e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.914185, -32.837143, 2.448216e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.518016e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.635834, -32.637444, 7.820498e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.474304e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.175201, -33.204460, 4.313391e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.934647e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.881500, -33.098103, 1.294911e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.134115e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.607788, -32.894924, 1.355179e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.817307e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.805450, -33.018257, 1.832124e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.961300e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.118561, -32.628567, 1.032871e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.786932e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.156219, -32.667313, 1.014689e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.198198e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.455872, -32.589096, 4.082386e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.032837e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.547302, -33.189461, 1.884702e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.752762e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.095856, -33.037125, 1.362769e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.579931e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.980560, -33.094509, 4.425295e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.576618e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.796173, -32.832333, 2.137653e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.419274e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.905151, -32.999737, 4.472822e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.234922e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.283386, -32.826946, 2.150091e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.039527e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.644806, -33.002392, 7.399419e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.136324e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.538879, -32.928795, 1.990023e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.587494, -32.701836, 1.783835e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.002330e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.176422, -32.603271, 1.141831e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.086011e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.119537, -32.549843, 1.667742e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.138008e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.337158, -32.778896, 2.557093e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.909769e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.434753, -32.707512, 1.443695e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.514481e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.367706, -32.908321, 1.008576e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.375903e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.457458, -32.492447, 2.999324e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.840481e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.127350, -32.372196, 9.018390e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.917684e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.701752, -32.838081, 1.033877e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.090700e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.832703, -32.428238, 1.099150e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.881538e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.217957, -32.773514, 2.724312e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.016359e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.640106, -32.675220, 1.430086e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.525424e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.857025, -32.461815, 1.066198e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.046424e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.971741, -32.333977, 1.399727e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.026277e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.113464, -32.721321, 4.023286e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 3.073722e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.133301, -32.418098, 2.322893e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.014374, -32.432590, 3.257420e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.493509e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.432037, -32.393147, 3.284218e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.072541e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.263611, -32.678246, 2.878309e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.336795e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.332123, -32.242455, 1.044958e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.325799e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.699432, -32.468716, 3.592182e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.939220e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.413422, -32.646130, 1.556536e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.276141e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.140320, -32.198853, 3.306566e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.096727e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.180176, -32.457314, 1.093840e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.195931e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.947876, -32.616505, 3.677166e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.311950e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.538971, -32.168232, 1.646744e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.238964e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.083618, -32.516289, 1.947610e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.745737e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.247467, -32.412350, 1.055338e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.760248e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.327667, -32.530212, 1.071869e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.339944e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.664825, -32.429398, 1.098631e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.151322e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.160248, -32.590393, 3.268227e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.218359e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.113129, -32.543816, 2.694423e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.824050e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.589111, -32.625473, 1.073622e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.049179e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.805695, -32.658089, 1.067537e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.045383e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.022888, -32.503273, 1.168204e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.774392e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.063812, -32.650810, 3.669710e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.418706e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.870300, -32.665764, 1.334789e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.810267e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.409973, -32.458515, 2.480057e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.218194e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.194061, -32.559834, 1.341873e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.468715e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.824707, -32.230877, 2.739514e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.567471e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.498901, -32.421272, 1.021344e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.607779e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.366089, -32.091793, 1.216886e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.965298e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.802277, -32.001553, 1.318533e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.036173e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.297607, -32.608086, 1.024328e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.123401e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.177643, -32.564075, 1.476277e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.918121, -31.907333, 1.446248e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.882427e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.199402, -32.255112, 1.129729e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.479169e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.052460, -32.343781, 1.403163e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.328179e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.401855, -32.064323, 2.502515e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.601278e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.429779, -32.007977, 1.869738e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.176981e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.276642, -32.048622, 1.897506e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.183725e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.151276, -32.323895, 1.773095e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.642764e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.171631, -31.822105, 2.368840e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.114645e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.937927, -31.732239, 1.898983e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.108075e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.056976, -32.182720, 1.305912e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.348585e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
